Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1764879970347,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1552.0751342773438,1343.782958984375,0,33410260992,0,2973597696,0
199,1764879970547,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,0,0,0,0,0,0,4.761904716491699,0,5,0,0,0,0,0,10,0,5,0,0,0,0,1553.0758056640625,1344.5022583007813,0,33410260992,0,2974388224,0
199,1764879970747,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553.5487060546875,1344.6941528320313,0,33410260992,0,2974388224,0
199,1764879970947,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554.4714965820313,1345.33642578125,0,33410260992,0,2978996224,0
199,1764879971147,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,0,0,0,0,2.5,0,2.5,0,7.500000476837158,0,4.878048419952393,2.4390242099761963,7.142857551574707,2.4390242099761963,2.5641026496887207,0,25.641027450561523,0,0,0,0,1558.5596923828125,1349.1384887695313,0,33410260992,0,2986659840,0
199,1764879971347,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,0,0,0,0,0,0,0,0,0,4.761904716491699,0,5,0,0,13.636363983154297,0,10,0,10,0,0,1559.138916015625,1349.4361572265625,0,33410260992,0,2986659840,0
200,1764879971547,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,0,0,0,0,0,0,0,0,0,4.761904716491699,0,5,0,0,13.636363983154297,0,10,0,10,0,0,1560.4755859375,1350.4910278320313,0,33410260992,0,2988687360,0
199,1764879971748,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,23.68421173095703,15.789472579956055,21.95121955871582,27.5,30.000001907348633,20,31.707317352294922,22.5,29.268291473388672,25,24.390243530273438,25.641027450561523,17.948719024658203,35.897438049316406,41.02564239501953,19.51219367980957,25.641027450561523,27.5,30.76923179626465,17.948719024658203,0,1580.4814453125,1370.1701049804688,0,33410260992,0,3043598336,0
199,1764879971948,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,35,45,40,30.000001907348633,26.3157901763916,47.36842346191406,40,60.000003814697266,36.842105865478516,36.842105865478516,31.57894515991211,31.57894515991211,66.66667175292969,25,42.105262756347656,45,27.77777862548828,60.000003814697266,45.45454788208008,30.000001907348633,0,1600.92236328125,1390.2822265625,0,33410260992,0,3056119808,0
199,1764879972148,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,10.526315689086914,19.047618865966797,15.000000953674316,10.526315689086914,23.809524536132813,15.000000953674316,10.526315689086914,5,10,19.047618865966797,14.285715103149414,14.285715103149414,15.789472579956055,5,25,15.000000953674316,47.619049072265625,5,20,5,0,1611.0255126953125,1400.0856323242188,0,33410260992,0,3061424128,0
199,1764879972348,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,10.526315689086914,19.047618865966797,15.000000953674316,10.526315689086914,23.809524536132813,15.000000953674316,10.526315689086914,5,10,19.047618865966797,14.285715103149414,14.285715103149414,15.789472579956055,5,25,15.000000953674316,47.619049072265625,5,20,5,0,1619.3969116210938,1408.1466064453125,0,33410260992,0,3064942592,0
199,1764879972548,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,42.5,26.3157901763916,38.46154022216797,25,41.02564239501953,45,47.5,23.076923370361328,37.5,35.897438049316406,33.333335876464844,35,30.000001907348633,35,36.585365295410156,46.153846740722656,36.842105865478516,37.5,35.897438049316406,35.71428680419922,0,1635.8304443359375,1424.257080078125,0,33410260992,0,3089371136,0
199,1764879972748,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,31.57894515991211,28.571430206298828,38.095237731933594,19.047618865966797,21.052631378173828,10,21.052631378173828,26.3157901763916,27.272727966308594,26.3157901763916,25,21.052631378173828,25,20,30.000001907348633,23.809524536132813,31.57894515991211,19.047618865966797,31.57894515991211,15.000000953674316,0,1641.82373046875,1429.9508666992188,0,33410260992,0,3091120128,0
199,1764879972948,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,47.619049072265625,47.619049072265625,47.36842346191406,31.57894515991211,42.85714340209961,33.333335876464844,40,36.3636360168457,42.85714340209961,47.619049072265625,42.105262756347656,42.85714340209961,31.57894515991211,31.57894515991211,42.105262756347656,31.57894515991211,45.45454788208008,36.842105865478516,47.619049072265625,31.57894515991211,0,1648.8745727539063,1436.6900634765625,0,33410260992,0,3094872064,0
199,1764879973148,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,25,36.842105865478516,33.333335876464844,31.57894515991211,42.85714340209961,52.38095474243164,30.000001907348633,35,36.842105865478516,36.842105865478516,35,36.842105865478516,60.000003814697266,30.000001907348633,25,40,36.842105865478516,15.000000953674316,31.57894515991211,10.526315689086914,0,1657.6331176757813,1445.1301879882813,0,33410260992,0,3101069312,0
199,1764879973348,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,25,42.105262756347656,35,30.000001907348633,27.77777862548828,47.619049072265625,52.6315803527832,35,45.45454788208008,45.45454788208008,45,40,45,25,55.55555725097656,25,30.000001907348633,40,45,19.047618865966797,0,1669.2124633789063,1456.3833618164063,0,33410260992,0,3104505856,0
199,1764879973548,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,21.052631378173828,50,31.57894515991211,28.571430206298828,27.272727966308594,21.052631378173828,33.333335876464844,36.842105865478516,31.57894515991211,30.000001907348633,30.000001907348633,38.095237731933594,15.000000953674316,50,42.85714340209961,36.842105865478516,40,21.052631378173828,30.000001907348633,5.263157844543457,0,1684.6436767578125,1471.484619140625,0,33410260992,0,3115180032,0
199,1764879973748,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,19.047618865966797,26.3157901763916,26.3157901763916,5,30.000001907348633,15.000000953674316,35,10.526315689086914,25,23.809524536132813,28.571430206298828,25,30.000001907348633,20,60.000003814697266,10,26.3157901763916,14.285715103149414,21.052631378173828,10,0,1700.0421142578125,1486.5527954101563,0,33410260992,0,3118436352,0
199,1764879973948,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,35,30.000001907348633,40,31.57894515991211,35,60.000003814697266,36.842105865478516,35,45,44.4444465637207,36.842105865478516,52.38095474243164,33.333335876464844,52.6315803527832,45,36.842105865478516,80,31.57894515991211,45,30.000001907348633,0,1714.8535766601563,1501.021240234375,0,33410260992,0,3126222848,0
199,1764879974148,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,73.68421173095703,23.809524536132813,23.809524536132813,60.000003814697266,5.263157844543457,75,20,78.94737243652344,50,45,55,50,15.789472579956055,90.47618865966797,38.095237731933594,50,28.571430206298828,60.000003814697266,23.809524536132813,52.6315803527832,0,1739.1990966796875,1524.9833374023438,0,33410260992,0,3150860288,0
199,1764879974349,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,16.666667938232422,10,27.77777862548828,15.000000953674316,25,19.047618865966797,33.333335876464844,15.000000953674316,26.3157901763916,16.666667938232422,35,25,35,31.57894515991211,36.842105865478516,10,35,26.3157901763916,35,14.285715103149414,0,1747.5053100585938,1532.9796142578125,0,33410260992,0,3158368256,0
199,1764879974549,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,16.666667938232422,10,27.77777862548828,15.000000953674316,25,19.047618865966797,33.333335876464844,15.000000953674316,26.3157901763916,16.666667938232422,35,25,35,31.57894515991211,36.842105865478516,10,35,26.3157901763916,35,14.285715103149414,0,1763.6492919921875,1548.7708740234375,0,33410260992,0,3166081024,0
200,1764879974749,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,38.095237731933594,52.499996185302734,42.5,25.641027450561523,43.589744567871094,35.897438049316406,50,34.14634323120117,51.219512939453125,48.780487060546875,46.153846740722656,46.153846740722656,47.5,36.585365295410156,44.73684310913086,46.34146499633789,51.28205490112305,34.14634323120117,52.6315803527832,30.76923179626465,0,1773.1139526367188,1557.9198608398438,0,33410260992,0,3099791360,0
199,1764879974949,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,30.000001907348633,25,30.000001907348633,23.809524536132813,30.000001907348633,20,35,16.666667938232422,30.000001907348633,33.333335876464844,33.333335876464844,30.000001907348633,25,20,42.85714340209961,20,31.57894515991211,30.000001907348633,25,23.809524536132813,0,1778.9863891601563,1563.4887084960938,0,33410260992,0,3096788992,0
199,1764879975149,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,30.000001907348633,25,30.000001907348633,23.809524536132813,30.000001907348633,20,35,16.666667938232422,30.000001907348633,33.333335876464844,33.333335876464844,30.000001907348633,25,20,42.85714340209961,20,31.57894515991211,30.000001907348633,25,23.809524536132813,0,1791.6563720703125,1575.8209838867188,0,33410260992,0,3127787520,0
199,1764879975349,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,37.5,22.5,31.707317352294922,33.333335876464844,35.897438049316406,17.5,28.205129623413086,48.780487060546875,40,38.46154022216797,35,39.02438735961914,35,30.000001907348633,28.205129623413086,27.5,34.14634323120117,47.5,34.21052551269531,41.02564239501953,0,1801.4737548828125,1585.3182983398438,0,33410260992,0,3130191872,0
199,1764879975549,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,52.6315803527832,42.85714340209961,65,35,60.000003814697266,42.105262756347656,65,50,57.894737243652344,63.15789031982422,57.894737243652344,55.55555725097656,45,31.57894515991211,63.6363639831543,40,65,65,60.000003814697266,31.57894515991211,0,1811.8336181640625,1595.3444213867188,0,33410260992,0,3142463488,0
199,1764879975749,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,30.000001907348633,5.263157844543457,25,0,30.000001907348633,10.526315689086914,28.571430206298828,10.526315689086914,36.3636360168457,33.333335876464844,30.000001907348633,30.000001907348633,15.789472579956055,20,21.052631378173828,55,73.68421173095703,10,15.789472579956055,14.285715103149414,0,1827.7357177734375,1610.9052734375,0,33410260992,0,3147583488,0
199,1764879975949,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,27.77777862548828,35,31.57894515991211,35,30.000001907348633,10,27.77777862548828,20,42.105262756347656,42.105262756347656,42.85714340209961,45.45454788208008,45.45454788208008,33.333335876464844,25,40,42.85714340209961,30.000001907348633,35,15.000000953674316,0,1831.38623046875,1614.2523193359375,0,33410260992,0,3143520256,0
199,1764879976149,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,23.809524536132813,33.333335876464844,21.052631378173828,25,36.842105865478516,28.571430206298828,31.81818199157715,26.3157901763916,35,40.90909194946289,27.77777862548828,30.000001907348633,16.666667938232422,20,30.000001907348633,5.263157844543457,30.000001907348633,31.57894515991211,25,19.047618865966797,0,1845.727783203125,1628.26416015625,0,33410260992,0,3144867840,0
199,1764879976350,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,30.000001907348633,15.789472579956055,57.142860412597656,10,31.81818199157715,5.263157844543457,30.000001907348633,38.095237731933594,40,31.57894515991211,35,40.90909194946289,35,5.263157844543457,36.3636360168457,9.523809432983398,20,45,33.333335876464844,10,0,1852.7542724609375,1634.9837036132813,0,33410260992,0,3158835200,0
199,1764879976550,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,30.000001907348633,15.789472579956055,57.142860412597656,10,31.81818199157715,5.263157844543457,30.000001907348633,38.095237731933594,40,31.57894515991211,35,40.90909194946289,35,5.263157844543457,36.3636360168457,9.523809432983398,20,45,33.333335876464844,10,0,1867.4070434570313,1649.3051147460938,0,33410260992,0,3173367808,0
199,1764879976750,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,35,35,31.57894515991211,21.95121955871582,27.02702522277832,35.897438049316406,23.68421173095703,43.589744567871094,40,40,42.5,37.5,25,62.5,30.76923179626465,29.268291473388672,32.5,30.000001907348633,31.57894515991211,15.384615898132324,0,1874.8035278320313,1656.39306640625,0,33410260992,0,3182985216,0
199,1764879976950,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,35,35,31.57894515991211,21.95121955871582,27.02702522277832,35.897438049316406,23.68421173095703,43.589744567871094,40,40,42.5,37.5,25,62.5,30.76923179626465,29.268291473388672,32.5,30.000001907348633,31.57894515991211,15.384615898132324,0,1882.8517456054688,1664.1295776367188,0,33410260992,0,3201204224,0
199,1764879977150,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,38.095237731933594,25,40.476192474365234,18.421052932739258,30.000001907348633,36.585365295410156,41.46341323852539,24.390243530273438,43.90243911743164,41.02564239501953,39.02438735961914,37.5,30.76923179626465,21.95121955871582,47.5,25.641027450561523,42.5,28.205129623413086,45,21.95121955871582,0,1899.0983276367188,1680.0452880859375,0,33410260992,0,3203153920,0
199,1764879977350,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,33.333335876464844,22.22222328186035,50,28.571430206298828,36.842105865478516,28.571430206298828,52.6315803527832,30.000001907348633,44.4444465637207,50,47.36842346191406,38.88888931274414,40,30.000001907348633,47.36842346191406,36.842105865478516,33.333335876464844,26.3157901763916,42.105262756347656,21.052631378173828,0,1905.7993774414063,1686.4411010742188,0,33410260992,0,3210059776,0
199,1764879977550,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,40,40.90909194946289,47.36842346191406,28.571430206298828,47.619049072265625,22.22222328186035,40,25,57.142860412597656,52.38095474243164,50,47.36842346191406,47.619049072265625,26.3157901763916,45,33.333335876464844,57.894737243652344,33.333335876464844,52.38095474243164,26.3157901763916,0,1911.6416015625,1691.9733276367188,0,33410260992,0,3210747904,0
199,1764879977750,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,40,40.90909194946289,47.36842346191406,28.571430206298828,47.619049072265625,22.22222328186035,40,25,57.142860412597656,52.38095474243164,50,47.36842346191406,47.619049072265625,26.3157901763916,45,33.333335876464844,57.894737243652344,33.333335876464844,52.38095474243164,26.3157901763916,0,1921.8763427734375,1701.8883666992188,0,33410260992,0,3211202560,0
199,1764879977950,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,31.707317352294922,27.5,29.268291473388672,15.000000953674316,28.205129623413086,15.000000953674316,31.707317352294922,15.000000953674316,36.842105865478516,35.897438049316406,36.585365295410156,35,45,23.809524536132813,30.000001907348633,46.153846740722656,27.5,34.14634323120117,29.268291473388672,25.641027450561523,0,1929.6111450195313,1709.318359375,0,33410260992,0,3204165632,0
199,1764879978150,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,15.789472579956055,5.263157844543457,16.666667938232422,26.3157901763916,16.666667938232422,42.105262756347656,28.571430206298828,0,39.130435943603516,30.000001907348633,35,21.052631378173828,23.809524536132813,25,30.000001907348633,70,28.571430206298828,5.263157844543457,28.571430206298828,9.523809432983398,0,1946.3777465820313,1725.7561645507813,0,33410260992,0,3205238784,0
199,1764879978350,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,23.809524536132813,26.3157901763916,23.809524536132813,0,20,5,16.666667938232422,5,22.22222328186035,33.333335876464844,23.809524536132813,28.571430206298828,40,15.789472579956055,40,25,30.000001907348633,26.3157901763916,16.666667938232422,5,0,1959.0989379882813,1738.1551513671875,0,33410260992,0,3219230720,0
199,1764879978550,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,42.105262756347656,40.90909194946289,42.105262756347656,42.105262756347656,45,38.095237731933594,50,31.57894515991211,55,50,60.000003814697266,50,45,40,44.4444465637207,45,63.15789031982422,38.095237731933594,50,52.38095474243164,0,1967.3927001953125,1746.1270141601563,0,33410260992,0,3234287616,0
199,1764879978750,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,40,5.263157844543457,15.000000953674316,65,20,42.105262756347656,40,5,40,35,35,35,73.68421173095703,10,20,55,5.263157844543457,80.95238494873047,25,15.000000953674316,0,1988.009765625,1766.3909912109375,0,33410260992,0,3240112128,0
199,1764879978950,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,28.571430206298828,10.526315689086914,25,38.095237731933594,25,10,45,5.263157844543457,47.36842346191406,42.85714340209961,36.842105865478516,40,10,95,52.38095474243164,57.142860412597656,9.523809432983398,89.47368621826172,33.333335876464844,50,0,2009.27734375,1787.3092041015625,0,33410260992,0,3268841472,0
199,1764879979151,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,47.36842346191406,42.85714340209961,52.38095474243164,33.333335876464844,47.36842346191406,33.333335876464844,50,42.85714340209961,57.142860412597656,52.6315803527832,57.142860412597656,52.6315803527832,47.36842346191406,45,45,65,50,42.105262756347656,42.105262756347656,31.57894515991211,0,2017.02197265625,1794.7366333007813,0,33410260992,0,3269222400,0
199,1764879979351,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,47.36842346191406,42.85714340209961,52.38095474243164,33.333335876464844,47.36842346191406,33.333335876464844,50,42.85714340209961,57.142860412597656,52.6315803527832,57.142860412597656,52.6315803527832,47.36842346191406,45,45,65,50,42.105262756347656,42.105262756347656,31.57894515991211,0,2034.0698852539063,1811.4562377929688,0,33410260992,0,3282407424,0
199,1764879979551,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,53.84615707397461,44.73684310913086,34.14634323120117,37.5,47.5,35.71428680419922,30.000001907348633,70,48.71794891357422,46.34146499633789,43.90243911743164,42.5,23.68421173095703,58.974361419677734,30.000001907348633,61.5384635925293,39.02438735961914,12.820513725280762,35.897438049316406,42.5,0,2061.3609619140625,1838.3724365234375,0,33410260992,0,3303391232,0
199,1764879979751,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,23.809524536132813,14.285715103149414,16.666667938232422,10,23.809524536132813,10,15.789472579956055,68.42105102539063,35,30.000001907348633,30.000001907348633,30.000001907348633,38.095237731933594,15.000000953674316,71.42857360839844,0,80,22.72727394104004,25,20,0,2080.0842895507813,1856.7477416992188,0,33410260992,0,3315269632,0
199,1764879979951,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,20,10,31.81818199157715,9.523809432983398,21.052631378173828,26.3157901763916,30.000001907348633,10,31.57894515991211,38.095237731933594,26.3157901763916,33.333335876464844,35,55,42.105262756347656,20,90.47618865966797,5.263157844543457,33.333335876464844,5,0,2096.688232421875,1873.0262451171875,0,33410260992,0,3310878720,0
199,1764879980151,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,44.4444465637207,73.68421173095703,47.36842346191406,57.894737243652344,61.904762268066406,65,80.95238494873047,63.6363639831543,77.2727279663086,68.42105102539063,75,65,65,55,55.55555725097656,63.15789031982422,63.15789031982422,80.95238494873047,78.94737243652344,52.38095474243164,0,2124.4720458984375,1900.405517578125,0,33410260992,0,3343073280,0
199,1764879980351,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,50,35,35,19.047618865966797,45,45,15.789472579956055,80,52.6315803527832,50,50,42.85714340209961,68.18181610107422,14.285715103149414,28.571430206298828,73.68421173095703,10,100,70,15.789472579956055,0,2149.39306640625,1924.9501953125,0,33410260992,0,3344179200,0
199,1764879980551,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,33.333335876464844,20,42.85714340209961,26.3157901763916,40,25,15.789472579956055,68.42105102539063,42.105262756347656,36.842105865478516,35,36.842105865478516,57.894737243652344,15.000000953674316,21.052631378173828,75,26.3157901763916,15.000000953674316,21.052631378173828,40,0,2169.9891357421875,1945.2020874023438,0,33410260992,0,3354476544,0
199,1764879980751,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,31.57894515991211,10.526315689086914,15.789472579956055,61.904762268066406,28.571430206298828,10,47.619049072265625,25,40,35,38.095237731933594,31.57894515991211,60.000003814697266,20,20,90,33.333335876464844,23.809524536132813,25,5.263157844543457,0,2189.51220703125,1964.3792724609375,0,33410260992,0,3376459776,0
200,1764879980951,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,15.789472579956055,33.333335876464844,25,5,25,10,21.052631378173828,20,25,25,16.666667938232422,20,15.789472579956055,20,5.263157844543457,100,25,30.000001907348633,25,25,0,2206.3034057617188,1980.8507080078125,0,33410260992,0,3410341888,0
199,1764879981152,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,40.90909194946289,26.3157901763916,40,20,57.894737243652344,15.000000953674316,35,35,50,52.6315803527832,42.85714340209961,42.85714340209961,45,23.809524536132813,27.272727966308594,76.19047546386719,45,45,30.000001907348633,38.095237731933594,0,2227.07861328125,2001.27978515625,0,33410260992,0,3411054592,0
199,1764879981351,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,40.90909194946289,26.3157901763916,40,20,57.894737243652344,15.000000953674316,35,35,50,52.6315803527832,42.85714340209961,42.85714340209961,45,23.809524536132813,27.272727966308594,76.19047546386719,45,45,30.000001907348633,38.095237731933594,0,2234.5531616210938,2008.4515380859375,0,33410260992,0,3412258816,0
199,1764879981551,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,44.73684310913086,32.5,51.28205490112305,25.641027450561523,47.5,21.052631378173828,45,23.68421173095703,55,53.658538818359375,55,52.499996185302734,41.02564239501953,32.432430267333984,48.780487060546875,30.76923179626465,41.02564239501953,45,47.5,30.000001907348633,0,2241.38916015625,2014.9854736328125,0,33410260992,0,3413254144,0
199,1764879981751,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,44.73684310913086,32.5,51.28205490112305,25.641027450561523,47.5,21.052631378173828,45,23.68421173095703,55,53.658538818359375,55,52.499996185302734,41.02564239501953,32.432430267333984,48.780487060546875,30.76923179626465,41.02564239501953,45,47.5,30.000001907348633,0,2245.7093505859375,2019.0067138671875,0,33410260992,0,3414458368,0
199,1764879981951,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,50,39.47368621826172,48.780487060546875,36.585365295410156,47.5,35.897438049316406,52.499996185302734,48.780487060546875,60.000003814697266,60.52631759643555,60.97561264038086,56.41025924682617,53.658538818359375,45,44.73684310913086,67.5,46.34146499633789,56.41025924682617,50,50,0,2258.2568969726563,2031.2333984375,0,33410260992,0,3414175744,0
199,1764879982152,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,40,33.333335876464844,35.29411697387695,22.22222328186035,40,35,42.85714340209961,30.000001907348633,50,47.619049072265625,47.36842346191406,47.36842346191406,33.333335876464844,31.81818199157715,45,47.36842346191406,31.57894515991211,47.36842346191406,30.000001907348633,42.105262756347656,0,2268.6849975585938,2041.34521484375,0,33410260992,0,3406176256,0
199,1764879982352,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,50,36.842105865478516,50,30.000001907348633,50,26.3157901763916,47.36842346191406,33.333335876464844,63.15789031982422,61.904762268066406,57.894737243652344,61.904762268066406,50,38.88888931274414,52.6315803527832,40.90909194946289,55,35,52.6315803527832,31.57894515991211,0,2272.7854614257813,2045.1484375,0,33410260992,0,3406688256,0
199,1764879982552,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,50,36.842105865478516,50,30.000001907348633,50,26.3157901763916,47.36842346191406,33.333335876464844,63.15789031982422,61.904762268066406,57.894737243652344,61.904762268066406,50,38.88888931274414,52.6315803527832,40.90909194946289,55,35,52.6315803527832,31.57894515991211,0,2279.1263427734375,2051.1878051757813,0,33410260992,0,3408637952,0
199,1764879982752,2146,2119,1903,800,2029,799,1862,803,2538,2470,2472,2492,2123,800,1056,1878,1650,800,2276,800,35.897438049316406,30.000001907348633,38.095237731933594,42.105262756347656,28.205129623413086,47.619049072265625,33.333335876464844,20.512821197509766,43.24324417114258,42.105262756347656,45,41.02564239501953,48.71794891357422,26.19047737121582,40.476192474365234,22.5,31.707317352294922,60.97561264038086,36.585365295410156,20.512821197509766,0,2295.0728149414063,2066.8212890625,0,33410260992,0,3405189120,0
